id|name|layer|x|y
2685|华咀渠南遗址|岢岚县|111.4109872|38.86647024
2686|堡子梁东北遗址|岢岚县|111.3621161|38.86949444
2687|堡子梁遗址|岢岚县|111.3489306|38.87155089
2688|庙梁遗址|岢岚县|111.336471|38.87276057
2689|长塔遗址|岢岚县|111.3798984|38.85050248
2690|大化遗址|岢岚县|111.3371968|38.83767988
2691|瓜塔遗址|岢岚县|111.3014508|38.82552261
2692|寨山梁遗址|岢岚县|111.2925596|38.82552261
2693|果子梁遗址|岢岚县|111.2741423|38.8216214
2694|杏树湾遗址|岢岚县|111.2633459|38.78932298
2695|张家沟遗址|岢岚县|111.2490112|38.78896007
2696|芦子河遗址|岢岚县|111.2764104|38.77734716
2697|娘娘庙遗址|岢岚县|111.2241523|38.77607699
2698|咀子遗址|岢岚县|111.7079765|38.85829735
2699|安吉遗址|岢岚县|111.7220617|38.85054028
2700|古城遗址|岢岚县|111.7179791|38.84615142
2701|新寨遗址|岢岚县|111.7075683|38.83533235
2702|谷河遗址|岢岚县|111.6963409|38.83471995
2703|卡修坪遗址|岢岚县|111.7482929|38.84604935
2704|丈子遗址|岢岚县|111.7468639|38.82420709
2705|阎家坪墓群|岢岚县|111.7449247|38.81318389
2706|康家会墓群|岢岚县|111.7342077|38.81491902
2707|阎家坪遗址|岢岚县|111.736249|38.81093842
2708|高家会遗址|岢岚县|111.6028479|38.78307423
2709|新义井西遗址|岢岚县|111.6359175|38.7447482
2710|天窊遗址|岢岚县|111.6461242|38.75475073
2711|下石沟遗址|岢岚县|111.615198|38.72280387
2712|团龙沟遗址|岢岚县|111.6645982|38.75709827
2713|新义井遗址|岢岚县|111.6242819|38.739849
2714|阳蒿塔遗址|岢岚县|111.5538559|38.68044622
2715|窑子坡遗址|岢岚县|111.5810056|38.70381948
2716|东山遗址|岢岚县|111.5881503|38.70351328
2717|东关遗址|岢岚县|111.5833532|38.69218388
2718|牛家庄墓群|岢岚县|111.596928|38.68932601
2719|乔家湾墓群|岢岚县|111.6113194|38.68657021
2720|前舍窠遗址|岢岚县|111.6941975|38.70555461
